stage,component,recipient,eur,status
3 imports,Imported inputs (C26),HR,1.876047434163445e-05,illustrative
3 imports,Imported inputs (C26),HU,0.000696302220756817,illustrative
3 imports,Imported inputs (C26),ID,5.483830961400839e-05,illustrative
3 imports,Imported inputs (C26),IE,0.02479268839917537,illustrative
3 imports,Imported inputs (C26),IN,0.0006082723026922246,illustrative
3 imports,Imported inputs (C26),IT,0.0018226522379603317,illustrative
3 imports,Imported inputs (C26),JP,0.0015975265458607181,illustrative
3 imports,Imported inputs (C26),KR,0.0008824638507622666,illustrative
3 imports,Imported inputs (C26),LT,0.00028790112547354406,illustrative
3 imports,Imported inputs (C26),LU,4.545807244319116e-05,illustrative
3 imports,Imported inputs (C26),LV,0.0003376885381494201,illustrative
3 imports,Imported inputs (C26),MK,7.215567054474789e-07,illustrative
3 imports,Imported inputs (C26),MT,8.80299180645924e-05,illustrative
3 imports,Imported inputs (C26),MX,0.00015513469167120793,illustrative
3 imports,Imported inputs (C26),NL,0.0015578409270611067,illustrative
3 imports,Imported inputs (C26),NO,0.0003961346312906659,illustrative
3 imports,Imported inputs (C26),PL,0.000982760232819466,illustrative
3 imports,Imported inputs (C26),PT,7.648501077743276e-05,illustrative
3 imports,Imported inputs (C26),RO,0.00011977841310428149,illustrative
3 imports,Imported inputs (C26),RS,0.00011111973263891173,illustrative
3 imports,Imported inputs (C26),RU,0.0015195984216723904,illustrative
3 imports,Imported inputs (C26),SA,3.6077835272373938e-06,illustrative
3 imports,Imported inputs (C26),SE,0.00018544007330000207,illustrative
3 imports,Imported inputs (C26),SI,0.00017245205260194745,illustrative
3 imports,Imported inputs (C26),SK,0.0004516944976101217,illustrative
3 imports,Imported inputs (C26),TR,0.0026740891503883564,illustrative
3 imports,Imported inputs (C26),UK,0.0013990984518626615,illustrative
3 imports,Imported inputs (C26),US,0.0015058888442688882,illustrative
3 imports,Imported inputs (C26),ROW_FIGARO,0.01103837447993553,illustrative
3 imports,Imported inputs (C27),AR,5.6963047418376065e-06,illustrative
3 imports,Imported inputs (C27),AT,0.002202028661630366,illustrative
3 imports,Imported inputs (C27),AU,5.0452984856275936e-05,illustrative
3 imports,Imported inputs (C27),BE,0.000240058556977442,illustrative
3 imports,Imported inputs (C27),BG,0.0013606030754789254,illustrative
3 imports,Imported inputs (C27),BR,0.00012043615739885225,illustrative
3 imports,Imported inputs (C27),CA,0.00016926162661460317,illustrative
3 imports,Imported inputs (C27),CH,0.0004630281997293712,illustrative
3 imports,Imported inputs (C27),CN,0.009943306805787673,illustrative
3 imports,Imported inputs (C27),CZ,0.0006233384903210867,illustrative
3 imports,Imported inputs (C27),DE,0.0063554485762502425,illustrative
3 imports,Imported inputs (C27),DK,0.00022947970531402928,illustrative
3 imports,Imported inputs (C27),EE,0.00016031029059171547,illustrative
3 imports,Imported inputs (C27),EL,0.014136600853600415,illustrative
3 imports,Imported inputs (C27),ES,0.0011693699877172341,illustrative
3 imports,Imported inputs (C27),FI,0.0002026256972453663,illustrative
3 imports,Imported inputs (C27),FR,0.001401290966492051,illustrative
3 imports,Imported inputs (C27),HR,5.6963047418376066e-05,illustrative
3 imports,Imported inputs (C27),HU,0.00041094769923257017,illustrative
3 imports,Imported inputs (C27),ID,0.000134270040343315,illustrative
3 imports,Imported inputs (C27),IE,0.0005387076770137851,illustrative
3 imports,Imported inputs (C27),IN,0.0021719196222806532,illustrative
3 imports,Imported inputs (C27),IT,0.00563283163185713,illustrative
3 imports,Imported inputs (C27),JP,0.0008869960240861416,illustrative
3 imports,Imported inputs (C27),KR,0.0014086147868744136,illustrative
3 imports,Imported inputs (C27),LT,0.00019123308776169108,illustrative
3 imports,Imported inputs (C27),LU,7.323820382362638e-06,illustrative
3 imports,Imported inputs (C27),LV,0.00010822979009491453,illustrative
3 imports,Imported inputs (C27),MK,1.6275156405250305e-06,illustrative
3 imports,Imported inputs (C27),MT,3.7432859732075695e-05,illustrative
3 imports,Imported inputs (C27),MX,3.580534409155067e-05,illustrative
3 imports,Imported inputs (C27),NL,0.001827700064309609,illustrative
3 imports,Imported inputs (C27),NO,0.00029864912003634307,illustrative
3 imports,Imported inputs (C27),PL,0.0016673897737178936,illustrative
3 imports,Imported inputs (C27),PT,0.00023843104133691698,illustrative
3 imports,Imported inputs (C27),RO,0.0006038083026347863,illustrative
3 imports,Imported inputs (C27),RS,8.218953984651404e-05,illustrative
3 imports,Imported inputs (C27),RU,0.0022012149038101035,illustrative
3 imports,Imported inputs (C27),SA,9.765093843150182e-05,illustrative
3 imports,Imported inputs (C27),SE,0.00021971461147087912,illustrative
3 imports,Imported inputs (C27),SI,0.0005362664035529975,illustrative
3 imports,Imported inputs (C27),SK,0.0003035316669579182,illustrative
3 imports,Imported inputs (C27),TR,0.010141863713931727,illustrative
3 imports,Imported inputs (C27),UK,0.0023859379290096946,illustrative
3 imports,Imported inputs (C27),US,0.0008837409928050915,illustrative
3 imports,Imported inputs (C27),ROW_FIGARO,0.0056076051394289925,illustrative
3 imports,Imported inputs (C27),ZA,1.546139858498779e-05,illustrative
3 imports,Imported inputs (C28),AR,1.3714460669449702e-06,illustrative
3 imports,Imported inputs (C28),AT,0.0006829801413385951,illustrative
3 imports,Imported inputs (C28),AU,2.8457505889108133e-05,illustrative
3 imports,Imported inputs (C28),BE,0.0003977193594140413,illustrative
3 imports,Imported inputs (C28),BG,0.000370290438075142,illustrative
3 imports,Imported inputs (C28),BR,8.94868558681593e-05,illustrative
3 imports,Imported inputs (C28),CA,0.000377490529926603,illustrative
3 imports,Imported inputs (C28),CH,0.0002619461987864893,illustrative
3 imports,Imported inputs (C28),CN,0.004669088134914151,illustrative
3 imports,Imported inputs (C28),CZ,0.0002369173080647436,illustrative
3 imports,Imported inputs (C28),DE,0.004220625271023145,illustrative
3 imports,Imported inputs (C28),DK,0.0004392056029391267,illustrative
3 imports,Imported inputs (C28),EE,3.120039802299807e-05,illustrative
3 imports,Imported inputs (C28),EL,0.001701964569078708,illustrative
3 imports,Imported inputs (C28),ES,0.0007333807842988228,illustrative
3 imports,Imported inputs (C28),FI,0.00025406038390155574,illustrative
3 imports,Imported inputs (C28),FR,0.0005581785492466028,illustrative
3 imports,Imported inputs (C28),HR,1.337159915271346e-05,illustrative
3 imports,Imported inputs (C28),HU,0.00020914552520910797,illustrative
3 imports,Imported inputs (C28),ID,1.1657291569032246e-05,illustrative
3 imports,Imported inputs (C28),IE,0.000298289519560531,illustrative
3 imports,Imported inputs (C28),IN,0.0007909815191105116,illustrative
3 imports,Imported inputs (C28),IT,0.0057011013002902415,illustrative
3 imports,Imported inputs (C28),JP,0.0007882386269766217,illustrative
3 imports,Imported inputs (C28),KR,0.0003342899788178365,illustrative
3 imports,Imported inputs (C28),LT,5.348639661085384e-05,illustrative
3 imports,Imported inputs (C28),LU,6.582941121335858e-05,illustrative
3 imports,Imported inputs (C28),LV,2.537175223848195e-05,illustrative
3 imports,Imported inputs (C28),MK,1.3714460669449703e-05,illustrative
3 imports,Imported inputs (C28),MT,1.5085906736394673e-05,illustrative
3 imports,Imported inputs (C28),MX,3.46290131903605e-05,illustrative
3 imports,Imported inputs (C28),NL,0.0017317935210347613,illustrative
3 imports,Imported inputs (C28),NO,0.0005208066439223525,illustrative
3 imports,Imported inputs (C28),PL,0.000415548158284326,illustrative
3 imports,Imported inputs (C28),PT,0.00021463130947688784,illustrative
3 imports,Imported inputs (C28),RO,0.00014468756006269436,illustrative
3 imports,Imported inputs (C28),RS,3.291470560667929e-05,illustrative
3 imports,Imported inputs (C28),RU,0.0011592147880852362,illustrative
3 imports,Imported inputs (C28),SA,1.2685876119240974e-05,illustrative
3 imports,Imported inputs (C28),SE,0.0015212765497587084,illustrative
3 imports,Imported inputs (C28),SI,0.00012514445360872853,illustrative
3 imports,Imported inputs (C28),SK,0.0005403497503763183,illustrative
3 imports,Imported inputs (C28),TR,0.0022834577014633757,illustrative
3 imports,Imported inputs (C28),UK,0.002052711900699884,illustrative
3 imports,Imported inputs (C28),US,0.0011002426072066025,illustrative
3 imports,Imported inputs (C28),ROW_FIGARO,0.008070617242454413,illustrative
3 imports,Imported inputs (C28),ZA,3.7714766840986683e-06,illustrative
3 imports,Imported inputs (C29),AR,5.0773502609921046e-06,illustrative
3 imports,Imported inputs (C29),AT,5.051963509687144e-05,illustrative
3 imports,Imported inputs (C29),AU,6.981356608864144e-06,illustrative
3 imports,Imported inputs (C29),BE,7.616025391488157e-05,illustrative
3 imports,Imported inputs (C29),BG,1.1424038087232235e-05,illustrative
3 imports,Imported inputs (C29),BR,4.823482747942499e-06,illustrative
3 imports,Imported inputs (C29),CA,6.32130107493517e-05,illustrative
3 imports,Imported inputs (C29),CH,8.123760417587367e-06,illustrative
3 imports,Imported inputs (C29),CN,7.425624756700955e-05,illustrative
3 imports,Imported inputs (C29),CZ,0.00011754065854196724,illustrative
3 imports,Imported inputs (C29),DE,0.0023034668796555933,illustrative
3 imports,Imported inputs (C29),DK,1.015470052198421e-06,illustrative
3 imports,Imported inputs (C29),EE,2.2848076174464475e-06,illustrative
3 imports,Imported inputs (C29),EL,1.1043236817657829e-05,illustrative
3 imports,Imported inputs (C29),ES,0.00014305434360345256,illustrative
3 imports,Imported inputs (C29),FI,3.046410156595263e-06,illustrative
3 imports,Imported inputs (C29),FR,0.00012883776287267464,illustrative
3 imports,Imported inputs (C29),HR,5.077350260992105e-07,illustrative
3 imports,Imported inputs (C29),HU,0.00011005156690700388,illustrative
3 imports,Imported inputs (C29),ID,7.616025391488158e-07,illustrative
3 imports,Imported inputs (C29),IE,2.7544625165882166e-05,illustrative
3 imports,Imported inputs (C29),IN,0.00024993256659733634,illustrative
3 imports,Imported inputs (C29),IT,0.00040466481580107074,illustrative
3 imports,Imported inputs (C29),JP,0.0007635065454966878,illustrative
3 imports,Imported inputs (C29),KR,0.000145339151220899,illustrative
3 imports,Imported inputs (C29),LT,5.712019043616118e-06,illustrative
3 imports,Imported inputs (C29),LU,3.808012695744079e-07,illustrative
3 imports,Imported inputs (C29),LV,1.9040063478720392e-06,illustrative
3 imports,Imported inputs (C29),MT,6.346687826240131e-06,illustrative
3 imports,Imported inputs (C29),MX,1.1550971843757038e-05,illustrative
3 imports,Imported inputs (C29),NL,5.5977786627437954e-05,illustrative
3 imports,Imported inputs (C29),NO,3.8080126957440784e-06,illustrative
3 imports,Imported inputs (C29),PL,0.0001733915114128804,illustrative
3 imports,Imported inputs (C29),PT,4.290360970538329e-05,illustrative
3 imports,Imported inputs (C29),RO,2.6021420087584534e-05,illustrative
3 imports,Imported inputs (C29),RS,4.823482747942499e-06,illustrative
3 imports,Imported inputs (C29),RU,8.529948438466737e-05,illustrative
3 imports,Imported inputs (C29),SA,1.2693375652480261e-07,illustrative
3 imports,Imported inputs (C29),SE,0.00019547798504819603,illustrative
3 imports,Imported inputs (C29),SI,1.6755255861273945e-05,illustrative
3 imports,Imported inputs (C29),SK,0.00011842919483764084,illustrative
3 imports,Imported inputs (C29),TR,0.00023635065464918246,illustrative
3 imports,Imported inputs (C29),UK,0.0007604601353400925,illustrative
3 imports,Imported inputs (C29),US,5.31852439838923e-05,illustrative
3 imports,Imported inputs (C29),ROW_FIGARO,0.00018214994061309172,illustrative
3 imports,Imported inputs (C29),ZA,5.458151530566513e-06,illustrative
3 imports,Imported inputs (C30),AT,3.2676831714970374e-06,illustrative
3 imports,Imported inputs (C30),AU,2.2343132796560939e-07,illustrative
3 imports,Imported inputs (C30),BE,1.0682810368355699e-06,illustrative
3 imports,Imported inputs (C30),BG,7.959741058774834e-07,illustrative
3 imports,Imported inputs (C30),BR,7.191695868893051e-07,illustrative
3 imports,Imported inputs (C30),CA,1.4152978180821571e-05,illustrative
3 imports,Imported inputs (C30),CH,1.0948135070314861e-05,illustrative
3 imports,Imported inputs (C30),CN,0.0003767191834080153,illustrative
3 imports,Imported inputs (C30),CZ,5.71146332112089e-06,illustrative
3 imports,Imported inputs (C30),DE,3.51136296355953e-05,illustrative
3 imports,Imported inputs (C30),DK,1.7455572497313235e-07,illustrative
3 imports,Imported inputs (C30),EE,6.284006099032765e-07,illustrative
3 imports,Imported inputs (C30),EL,1.0445414582392238e-05,illustrative
3 imports,Imported inputs (C30),ES,2.7998738285690422e-06,illustrative
3 imports,Imported inputs (C30),FI,6.8495666479457126e-06,illustrative
3 imports,Imported inputs (C30),FR,8.239030218731846e-06,illustrative
3 imports,Imported inputs (C30),HR,4.99927596323051e-06,illustrative
3 imports,Imported inputs (C30),HU,6.842584418946788e-07,illustrative
3 imports,Imported inputs (C30),ID,3.5818834764486756e-06,illustrative
3 imports,Imported inputs (C30),IE,3.0861452175249796e-06,illustrative
3 imports,Imported inputs (C30),IN,5.0970271692154634e-06,illustrative
3 imports,Imported inputs (C30),IT,5.2010623812994504e-05,illustrative
3 imports,Imported inputs (C30),JP,5.4112274741671016e-05,illustrative
3 imports,Imported inputs (C30),KR,0.00016470379985564874,illustrative
3 imports,Imported inputs (C30),LT,1.1799967008183747e-06,illustrative
3 imports,Imported inputs (C30),LU,2.094668699677588e-08,illustrative
3 imports,Imported inputs (C30),LV,6.744833212961833e-06,illustrative
3 imports,Imported inputs (C30),MT,2.115615386674364e-06,illustrative
3 imports,Imported inputs (C30),MX,1.955024119699082e-07,illustrative
3 imports,Imported inputs (C30),NL,1.823059991619394e-05,illustrative
3 imports,Imported inputs (C30),NO,8.567194981681335e-06,illustrative
3 imports,Imported inputs (C30),PL,2.565270934205153e-05,illustrative
3 imports,Imported inputs (C30),PT,2.024846409688335e-07,illustrative
3 imports,Imported inputs (C30),RO,6.284006099032763e-07,illustrative
3 imports,Imported inputs (C30),RS,1.256801219806553e-07,illustrative
3 imports,Imported inputs (C30),RU,2.74401599657764e-05,illustrative
3 imports,Imported inputs (C30),SA,1.0473343498387939e-07,illustrative
3 imports,Imported inputs (C30),SE,1.9829530356947833e-06,illustrative
3 imports,Imported inputs (C30),SI,9.77512059849541e-08,illustrative
3 imports,Imported inputs (C30),SK,2.2343132796560939e-07,illustrative
3 imports,Imported inputs (C30),TR,1.449510740176891e-05,illustrative
3 imports,Imported inputs (C30),UK,2.348123612338576e-05,illustrative
3 imports,Imported inputs (C30),US,1.530504596564424e-05,illustrative
3 imports,Imported inputs (C30),ROW_FIGARO,0.00040506703314365194,illustrative
3 imports,Imported inputs (C30),ZA,5.5857831991402347e-08,illustrative
3 imports,Imported inputs (C31-32),AL,9.508970482215944e-07,illustrative
3 imports,Imported inputs (C31-32),AR,4.754485241107972e-07,illustrative
3 imports,Imported inputs (C31-32),AT,0.0001854249244032109,illustrative
3 imports,Imported inputs (C31-32),AU,7.844900647828154e-06,illustrative
3 imports,Imported inputs (C31-32),BE,6.418555075495763e-05,illustrative
3 imports,Imported inputs (C31-32),BG,5.5389753058907876e-05,illustrative
3 imports,Imported inputs (C31-32),BR,8.558073433994349e-06,illustrative
3 imports,Imported inputs (C31-32),CA,0.00014001959035062978,illustrative
3 imports,Imported inputs (C31-32),CH,3.470774226008819e-05,illustrative
3 imports,Imported inputs (C31-32),CN,0.00045904555002897467,illustrative
3 imports,Imported inputs (C31-32),CZ,5.5627477320963273e-05,illustrative
3 imports,Imported inputs (C31-32),DE,0.000642330956073687,illustrative
3 imports,Imported inputs (C31-32),DK,6.061968682412665e-05,illustrative
3 imports,Imported inputs (C31-32),EE,1.4263455723323916e-05,illustrative
3 imports,Imported inputs (C31-32),EL,0.0003520696321040453,illustrative
